,Year,Quarter,Month,DayofMonth,FlightDate,Flight_Number_Reporting_Airline,OriginAirportID,DayOfWeek,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepTime,Flights,DepDelay,ArrDelay,ArrTime,DepTimeBlk,ArrTimeBlk
918087,2019,2,5,26,2019-05-26,472,14747,7,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1339,1.00,-6.00,-1.00,1629,1300-1359,1600-1659
918088,2019,2,5,26,2019-05-26,481,14679,7,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,0916,1.00,1.00,-10.00,1205,0900-0959,1200-1259
918089,2019,2,5,26,2019-05-26,499,14679,7,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,0606,1.00,-9.00,12.00,0927,0600-0659,0900-0959
918090,2019,2,5,26,2019-05-26,571,14679,7,SAN,"San Diego, CA",CA,PDX,"Portland, OR",OR,1553,1.00,3.00,-11.00,1814,1500-1559,1800-1859
918091,2019,2,5,26,2019-05-26,572,14057,7,PDX,"Portland, OR",OR,SAN,"San Diego, CA",CA,1148,1.00,-7.00,-3.00,1417,1100-1159,1400-1459
918092,2019,2,5,26,2019-05-26,599,14679,7,SAN,"San Diego, CA",CA,PDX,"Portland, OR",OR,0727,1.00,27.00,14.00,0949,0700-0759,0900-0959
918093,2019,2,5,26,2019-05-26,602,14679,7,SAN,"San Diego, CA",CA,AUS,"Austin, TX",TX,0936,1.00,11.00,-6.00,1409,0900-0959,1400-1459
918094,2019,2,5,26,2019-05-26,603,14893,7,SMF,"Sacramento, CA",CA,SAN,"San Diego, CA",CA,1949,1.00,-6.00,3.00,2128,1900-1959,2100-2159
918095,2019,2,5,26,2019-05-26,604,14679,7,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,1716,1.00,-4.00,-9.00,1851,1700-1759,1900-1959
918096,2019,2,5,26,2019-05-26,760,14679,7,SAN,"San Diego, CA",CA,MCO,"Orlando, FL",FL,0942,1.00,-3.00,7.00,1742,0900-0959,1700-1759
918097,2019,2,5,26,2019-05-26,769,10721,7,BOS,"Boston, MA",MA,SAN,"San Diego, CA",CA,1921,1.00,-9.00,20.00,2315,1900-1959,2200-2259
918098,2019,2,5,26,2019-05-26,772,14679,7,SAN,"San Diego, CA",CA,EWR,"Newark, NJ",NJ,0622,1.00,-8.00,-29.00,1421,0600-0659,1400-1459
918099,2019,2,5,26,2019-05-26,773,11618,7,EWR,"Newark, NJ",NJ,SAN,"San Diego, CA",CA,1622,1.00,-8.00,133.00,2153,1600-1659,1900-1959
918100,2019,2,5,26,2019-05-26,798,14679,7,SAN,"San Diego, CA",CA,BOS,"Boston, MA",MA,0928,1.00,-7.00,-25.00,1755,0900-0959,1800-1859
918101,2019,2,5,26,2019-05-26,825,14679,7,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,0607,1.00,-8.00,-2.00,0743,0600-0659,0700-0759
918102,2019,2,5,26,2019-05-26,826,14831,7,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,1307,1.00,27.00,20.00,1425,1200-1259,1400-1459
918103,2019,2,5,26,2019-05-26,829,14679,7,SAN,"San Diego, CA",CA,OGG,"Kahului, HI",HI,0648,1.00,-7.00,-35.00,0925,0600-0659,1000-1059
918104,2019,2,5,26,2019-05-26,854,13830,7,OGG,"Kahului, HI",HI,SAN,"San Diego, CA",CA,1441,1.00,-4.00,-10.00,2255,1400-1459,2300-2359
918105,2019,2,5,26,2019-05-26,858,12982,7,LIH,"Lihue, HI",HI,SAN,"San Diego, CA",CA,1200,1.00,-10.00,-13.00,2032,1200-1259,2000-2059
918106,2019,2,5,26,2019-05-26,881,14679,7,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,1034,1.00,-1.00,-7.00,1158,1000-1059,1200-1259
918107,2019,2,5,26,2019-05-26,882,14831,7,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,2035,1.00,-20.00,-28.00,2152,2000-2059,2200-2259
918108,2019,2,5,26,2019-05-26,892,12173,7,HNL,"Honolulu, HI",HI,SAN,"San Diego, CA",CA,1334,1.00,39.00,42.00,2217,1200-1259,2100-2159
918109,2019,2,5,26,2019-05-26,895,14679,7,SAN,"San Diego, CA",CA,HNL,"Honolulu, HI",HI,1114,1.00,34.00,10.00,1405,1000-1059,1300-1359
918110,2019,2,5,26,2019-05-26,935,14679,7,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,2104,1.00,9.00,-1.00,2354,2000-2059,2300-2359
918111,2019,2,5,26,2019-05-26,1104,14831,7,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,0812,1.00,-8.00,5.00,0950,0800-0859,0900-0959
918112,2019,2,5,26,2019-05-26,1105,14679,7,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,2028,1.00,-12.00,-15.00,2155,2000-2059,2200-2259
918113,2019,2,5,26,2019-05-26,1137,14679,7,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1335,1.00,-5.00,4.00,1644,1300-1359,1600-1659
918114,2019,2,5,26,2019-05-26,1139,14679,7,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1932,1.00,7.00,-10.00,2215,1900-1959,2200-2259
918115,2019,2,5,26,2019-05-26,1142,13487,7,MSP,"Minneapolis, MN",MN,SAN,"San Diego, CA",CA,1715,1.00,-20.00,-19.00,1926,1700-1759,1900-1959
918116,2019,2,5,26,2019-05-26,1143,14679,7,SAN,"San Diego, CA",CA,MSP,"Minneapolis, MN",MN,1117,1.00,22.00,-11.00,1634,1000-1059,1600-1659
918117,2019,2,5,26,2019-05-26,1174,14747,7,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1537,1.00,-3.00,15.00,1840,1500-1559,1800-1859
918118,2019,2,5,26,2019-05-26,1176,14747,7,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1001,1.00,-4.00,4.00,1254,1000-1059,1200-1259
918119,2019,2,5,26,2019-05-26,1266,14747,7,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,0807,1.00,17.00,36.00,1111,0700-0759,1000-1059
918120,2019,2,5,26,2019-05-26,1278,14057,7,PDX,"Portland, OR",OR,SAN,"San Diego, CA",CA,0801,1.00,21.00,23.00,1028,0700-0759,1000-1059
918121,2019,2,5,26,2019-05-26,1415,14679,7,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1133,1.00,-2.00,-12.00,1423,1100-1159,1400-1459
918122,2019,2,5,26,2019-05-26,1603,14679,7,SAN,"San Diego, CA",CA,PDX,"Portland, OR",OR,1809,1.00,-1.00,-1.00,2044,1800-1859,2000-2059
918123,2019,2,5,26,2019-05-26,1951,14679,7,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,0631,1.00,-4.00,-8.00,0807,0600-0659,0800-0859
918124,2019,2,5,26,2019-05-26,1952,14771,7,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,0840,1.00,-5.00,-1.00,1019,0800-0859,1000-1059
918125,2019,2,5,26,2019-05-26,1954,14771,7,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,1135,1.00,-5.00,-11.00,1304,1100-1159,1300-1359
918126,2019,2,5,26,2019-05-26,1957,14679,7,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,1149,1.00,19.00,4.00,1314,1100-1159,1300-1359
918127,2019,2,5,26,2019-05-26,1958,14771,7,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,1455,1.00,-5.00,-10.00,1625,1500-1559,1600-1659
918128,2019,2,5,26,2019-05-26,1959,14679,7,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,1359,1.00,-6.00,-10.00,1530,1400-1459,1500-1559
918129,2019,2,5,26,2019-05-26,1962,14771,7,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,1819,1.00,-11.00,2.00,2007,1800-1859,2000-2059
918130,2019,2,5,26,2019-05-26,1963,14679,7,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,1830,1.00,50.00,51.00,2006,1700-1759,1900-1959
918131,2019,2,5,26,2019-05-26,1964,14771,7,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,2134,1.00,-6.00,-14.00,2301,2100-2159,2300-2359
918132,2019,2,5,26,2019-05-26,1969,14679,7,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,2105,1.00,15.00,39.00,2304,2000-2059,2200-2259
918133,2019,2,5,27,2019-05-27,115,14679,1,SAN,"San Diego, CA",CA,LIH,"Lihue, HI",HI,0856,1.00,-4.00,-28.00,1202,0900-0959,1200-1259
918134,2019,2,5,27,2019-05-27,142,14747,1,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,2025,1.00,20.00,-3.00,2247,2000-2059,2200-2259
918135,2019,2,5,27,2019-05-27,225,14679,1,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1735,1.00,5.00,14.00,2044,1700-1759,2000-2059
918136,2019,2,5,27,2019-05-27,325,10423,1,AUS,"Austin, TX",TX,SAN,"San Diego, CA",CA,1514,1.00,-1.00,1.00,1621,1500-1559,1600-1659
918137,2019,2,5,27,2019-05-27,338,14057,1,PDX,"Portland, OR",OR,SAN,"San Diego, CA",CA,1830,1.00,-10.00,-23.00,2042,1800-1859,2100-2159
918138,2019,2,5,27,2019-05-27,339,13204,1,MCO,"Orlando, FL",FL,SAN,"San Diego, CA",CA,1852,1.00,32.00,28.00,2058,1800-1859,2000-2059
918139,2019,2,5,27,2019-05-27,377,10821,1,BWI,"Baltimore, MD",MD,SAN,"San Diego, CA",CA,0609,1.00,-6.00,-2.00,0843,0600-0659,0800-0859
918140,2019,2,5,27,2019-05-27,378,14679,1,SAN,"San Diego, CA",CA,BWI,"Baltimore, MD",MD,2221,1.00,-4.00,-4.00,0626,2200-2259,0600-0659
918141,2019,2,5,27,2019-05-27,380,14747,1,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,0557,1.00,-3.00,-16.00,0829,0600-0659,0800-0859
918142,2019,2,5,27,2019-05-27,436,14747,1,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1908,1.00,18.00,-7.00,2128,1800-1859,2100-2159
918143,2019,2,5,27,2019-05-27,461,14679,1,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1509,1.00,-11.00,-17.00,1803,1500-1559,1800-1859
918144,2019,2,5,27,2019-05-27,471,14679,1,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,0753,1.00,-7.00,-11.00,1049,0800-0859,1100-1159
918145,2019,2,5,27,2019-05-27,472,14747,1,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1338,1.00,-7.00,-19.00,1611,1300-1359,1600-1659
918146,2019,2,5,27,2019-05-27,481,14679,1,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,0909,1.00,-6.00,-15.00,1200,0900-0959,1200-1259
918147,2019,2,5,27,2019-05-27,499,14679,1,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,0609,1.00,-6.00,-6.00,0909,0600-0659,0900-0959
918148,2019,2,5,27,2019-05-27,571,14679,1,SAN,"San Diego, CA",CA,PDX,"Portland, OR",OR,1546,1.00,-4.00,8.00,1833,1500-1559,1800-1859
918149,2019,2,5,27,2019-05-27,572,14057,1,PDX,"Portland, OR",OR,SAN,"San Diego, CA",CA,1146,1.00,-9.00,-4.00,1416,1100-1159,1400-1459
918150,2019,2,5,27,2019-05-27,599,14679,1,SAN,"San Diego, CA",CA,PDX,"Portland, OR",OR,0708,1.00,8.00,6.00,0941,0700-0759,0900-0959
918151,2019,2,5,27,2019-05-27,602,14679,1,SAN,"San Diego, CA",CA,AUS,"Austin, TX",TX,0913,1.00,-12.00,-27.00,1348,0900-0959,1400-1459
918152,2019,2,5,27,2019-05-27,603,14893,1,SMF,"Sacramento, CA",CA,SAN,"San Diego, CA",CA,1947,1.00,-8.00,-14.00,2111,1900-1959,2100-2159
918153,2019,2,5,27,2019-05-27,604,14679,1,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,1719,1.00,-1.00,4.00,1904,1700-1759,1900-1959
918154,2019,2,5,27,2019-05-27,760,14679,1,SAN,"San Diego, CA",CA,MCO,"Orlando, FL",FL,0942,1.00,-3.00,-27.00,1708,0900-0959,1700-1759
918155,2019,2,5,27,2019-05-27,769,10721,1,BOS,"Boston, MA",MA,SAN,"San Diego, CA",CA,1919,1.00,-11.00,12.00,2307,1900-1959,2200-2259
918156,2019,2,5,27,2019-05-27,772,14679,1,SAN,"San Diego, CA",CA,EWR,"Newark, NJ",NJ,0628,1.00,-2.00,-7.00,1443,0600-0659,1400-1459
918157,2019,2,5,27,2019-05-27,773,11618,1,EWR,"Newark, NJ",NJ,SAN,"San Diego, CA",CA,1637,1.00,7.00,-3.00,1937,1600-1659,1900-1959
918158,2019,2,5,27,2019-05-27,798,14679,1,SAN,"San Diego, CA",CA,BOS,"Boston, MA",MA,0925,1.00,-10.00,5.00,1825,0900-0959,1800-1859
918159,2019,2,5,27,2019-05-27,825,14679,1,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,0610,1.00,-5.00,2.00,0747,0600-0659,0700-0759
918160,2019,2,5,27,2019-05-27,826,14831,1,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,1237,1.00,-3.00,-16.00,1349,1200-1259,1400-1459
918161,2019,2,5,27,2019-05-27,829,14679,1,SAN,"San Diego, CA",CA,OGG,"Kahului, HI",HI,0657,1.00,2.00,-11.00,0949,0600-0659,1000-1059
918162,2019,2,5,27,2019-05-27,854,13830,1,OGG,"Kahului, HI",HI,SAN,"San Diego, CA",CA,1439,1.00,-6.00,-8.00,2257,1400-1459,2300-2359
918163,2019,2,5,27,2019-05-27,858,12982,1,LIH,"Lihue, HI",HI,SAN,"San Diego, CA",CA,1156,1.00,-14.00,-10.00,2035,1200-1259,2000-2059
918164,2019,2,5,27,2019-05-27,881,14679,1,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,1054,1.00,19.00,18.00,1223,1000-1059,1200-1259
918165,2019,2,5,27,2019-05-27,882,14831,1,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,2042,1.00,-13.00,-23.00,2157,2000-2059,2200-2259
918166,2019,2,5,27,2019-05-27,892,12173,1,HNL,"Honolulu, HI",HI,SAN,"San Diego, CA",CA,1252,1.00,-3.00,-1.00,2134,1200-1259,2100-2159
918167,2019,2,5,27,2019-05-27,895,14679,1,SAN,"San Diego, CA",CA,HNL,"Honolulu, HI",HI,1043,1.00,3.00,-6.00,1349,1000-1059,1300-1359
918168,2019,2,5,27,2019-05-27,914,14747,1,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,1200,1.00,0.00,-16.00,1429,1200-1259,1400-1459
918169,2019,2,5,27,2019-05-27,1104,14831,1,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,0814,1.00,-6.00,-16.00,0929,0800-0859,0900-0959
918170,2019,2,5,27,2019-05-27,1105,14679,1,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,2037,1.00,-3.00,-3.00,2207,2000-2059,2200-2259
918171,2019,2,5,27,2019-05-27,1137,14679,1,SAN,"San Diego, CA",CA,SEA,"Seattle, WA",WA,1344,1.00,4.00,15.00,1655,1300-1359,1600-1659
